Idx	Dataset	StartIdx	EndIdx	NumPts	X	Y	Z
66	2014-12-16-09-14-09	1418721429860993	1418721439009145	44242	67.181994	885.745777	2.064850
67	2014-12-16-09-14-09	1418721431026511	1418721515530434	44470	65.105706	904.132922	2.058809
68	2014-12-16-09-14-09	1418721432230633	1418721518436824	50991	64.431211	910.252934	1.514629
69	2014-12-16-09-14-09	1418721433535555	1418721520582849	53752	63.870151	915.543631	1.244123
70	2014-12-16-09-14-09	1418721435021313	1418721522806629	55951	63.107440	921.675616	0.992832
71	2014-12-16-09-14-09	1418721436764805	1418721624462516	57640	61.571120	932.030712	0.743050
72	2014-12-16-09-14-09	1418721439129615	1418721626908476	57713	60.538868	937.842390	0.596762
73	2014-12-16-09-14-09	1418721514828791	1418721628790268	55072	58.735140	949.507395	-0.133748
74	2014-12-16-09-14-09	1418721518296468	1418721631158858	54564	57.318136	960.153240	0.229565
75	2014-12-16-09-14-09	1418721520442290	1418721646646436	66408	73.721626	962.792859	0.081709
76	2014-12-16-09-14-09	1418721522646247	1418721645901699	58782	73.731033	965.766592	0.134822
77	2014-12-16-09-14-09	1418721624161496	1418721645117272	51474	76.528754	969.801491	0.119619
78	2014-12-16-09-14-09	1418721626768346	1418721644231385	46253	77.905242	973.011714	0.076570
79	2014-12-16-09-14-09	1418721628830367	1418721643286951	43568	79.680859	975.281642	0.073744
80	2014-12-16-09-14-09	1418721631098609	1418721642646266	40641	83.565814	975.294704	-0.005697
81	2014-12-16-09-14-09	1418721633167833	1418721643046699	41255	88.463509	970.717701	-0.134635
82	2014-12-16-09-14-09	1418721635015146	1418721643808667	39723	92.928774	963.719852	-0.333075
83	2014-12-16-09-14-09	1418721636799205	1418721644714672	40785	96.469322	955.504154	-0.397790
84	2014-12-16-09-14-09	1418721638464924	1418721645760858	41368	99.713667	946.141982	-0.459552
85	2014-12-16-09-14-09	1418721640015215	1418721646787438	39365	103.470755	936.186007	-0.547293
86	2014-12-16-09-14-09	1418721641321618	1418721647772730	40197	107.533904	926.403949	-0.626000
87	2014-12-16-09-14-09	1418721642506004	1418721648775985	40949	111.920283	916.598333	-0.631314
88	2014-12-16-09-14-09	1418721643627809	1418721649741190	42363	116.471267	907.504594	-0.620241
89	2014-12-16-09-14-09	1418721644714672	1418721650707155	43137	121.352502	898.881012	-0.673116
90	2014-12-16-09-14-09	1418721645801099	1418721651652915	44724	126.734777	890.187357	-0.672298
91	2014-12-16-09-14-09	1418721646827709	1418721652598050	41364	131.928608	882.208929	-0.724880
92	2014-12-16-09-14-09	1418721647832891	1418721653540721	39326	137.708175	873.882070	-0.845252
93	2014-12-16-09-14-09	1418721648816168	1418721654464346	36974	144.096588	865.476118	-0.933756
94	2014-12-16-09-14-09	1418721649781436	1418721655410068	37530	150.481564	857.439919	-1.035605
95	2014-12-16-09-14-09	1418721650747424	1418721656435617	34918	157.304115	848.986465	-1.019323
96	2014-12-16-09-14-09	1418721651693179	1418721657460813	35764	164.049089	840.587338	-1.025375
97	2014-12-16-09-14-09	1418721652638197	1418721658564235	38181	170.684081	832.546568	-0.922405
98	2014-12-16-09-14-09	1418721653580825	1418721659750282	40332	177.514116	824.575645	-0.822378
99	2014-12-16-09-14-09	1418721654524800	1418721661037106	41893	184.660217	816.444960	-0.716183
100	2014-12-16-09-14-09	1418721655490556	1418721662363572	47240	191.708193	808.817596	-0.602008
101	2014-12-16-09-14-09	1418721656495995	1418721663666578	50126	198.592332	801.767446	-0.530641
102	2014-12-16-09-14-09	1418721657541065	1418721665011720	50978	205.468466	795.254472	-0.493664
103	2014-12-16-09-14-09	1418721658624492	1418721666378314	52273	212.340267	789.299106	-0.526730
104	2014-12-16-09-14-09	1418721659810612	1418721667843870	51071	219.671669	783.081279	-0.557784
105	2014-12-16-09-14-09	1418721661077322	1418721669446926	49501	227.504782	776.737057	-0.626837
106	2014-12-16-09-14-09	1418721662383654	1418721671312499	43322	236.268023	769.320576	-0.484990
107	2014-12-16-09-14-09	1418721663686623	1418721673994936	44388	245.780567	761.353395	-0.494469
108	2014-12-16-09-14-09	1418721665011720	1418721680330287	47504	258.074718	750.741108	-0.344304
109	2014-12-16-09-14-09	1418721666398398	1418721682792838	54808	262.868303	746.055579	-0.235985
110	2014-12-16-09-14-09	1418721667863901	1418721684714043	58723	266.779926	741.681121	-0.114304
111	2014-12-16-09-14-09	1418721669487043	1418721686380089	59402	270.096861	737.198093	0.013263
112	2014-12-16-09-14-09	1418721671372579	1418721688044411	59917	273.321294	732.222766	0.041405
113	2014-12-16-09-14-09	1418721674075297	1418721689749488	58005	276.853255	725.812140	0.186144
114	2014-12-16-09-14-09	1418721680350343	1418721691496221	54729	283.637320	711.009994	0.486695
115	2014-12-16-09-14-09	1418721682712846	1418721693378128	51805	287.800246	699.820451	0.709059
116	2014-12-16-09-14-09	1418721684573686	1418721695266075	51580	291.170010	689.722631	0.858013
117	2014-12-16-09-14-09	1418721686219432	1418721697074054	52615	294.094907	680.481929	0.987723
118	2014-12-16-09-14-09	1418721687924161	1418721698839475	54842	296.815351	671.871024	1.111026
119	2014-12-16-09-14-09	1418721689689246	1418721700485614	54254	299.383802	662.951769	1.223983
120	2014-12-16-09-14-09	1418721691496221	1418721702133352	51321	302.221278	653.635466	1.341919
121	2014-12-16-09-14-09	1418721693418226	1418721703819271	50266	305.103664	643.704773	1.387949
122	2014-12-16-09-14-09	1418721695306247	1418721705530013	47713	308.087616	633.658210	1.481781
123	2014-12-16-09-14-09	1418721697114250	1418721707354579	44985	311.355765	623.489639	1.490764
124	2014-12-16-09-14-09	1418721698879539	1418721709341225	44689	314.880679	613.220269	1.579474
125	2014-12-16-09-14-09	1418721700525688	1418721711825447	43065	318.629509	602.583633	1.676056
126	2014-12-16-09-14-09	1418721702193462	1418721718263710	40823	324.505130	587.750413	1.647239
127	2014-12-16-09-14-09	1418721703859496	1418721721486934	44161	327.784503	580.030451	1.757047
128	2014-12-16-09-14-09	1418721705590270	1418721724108300	50420	330.561287	573.003517	1.922156
129	2014-12-16-09-14-09	1418721707414718	1418721747262984	54385	334.603231	562.964210	2.183596
130	2014-12-16-09-14-09	1418721709381387	1418721752128579	58515	337.842688	555.406700	2.148114
131	2014-12-16-09-14-09	1418721711905799	1418721755382971	63454	340.797839	549.344075	2.161411
132	2014-12-16-09-14-09	1418721718363917	1418721759951542	71654	348.420953	540.523394	2.115921
133	2014-12-16-09-14-09	1418721721527007	1418721761559568	70968	352.941495	537.379318	2.013410
134	2014-12-16-09-14-09	1418721724148368	1418721762502089	63529	356.821831	535.531720	1.836477
135	2014-12-16-09-14-09	1418721747262984	1418721763141850	57895	363.512018	533.478880	1.450087
136	2014-12-16-09-14-09	1418721752168554	1418721763502231	46738	372.527280	532.740064	1.225562
137	2014-12-16-09-14-09	1418721755161914	1418721764124380	43317	382.181160	535.819696	0.882580
138	2014-12-16-09-14-09	1418721757328045	1418721765389341	41344	393.020040	540.478213	0.598675
139	2014-12-16-09-14-09	1418721758809194	1418721766633529	41265	403.024970	544.535586	0.447999
140	2014-12-16-09-14-09	1418721760192471	1418721767878259	38776	412.547277	548.370765	0.312095
141	2014-12-16-09-14-09	1418721761559568	1418721769086038	39900	421.954247	552.108795	0.185384
142	2014-12-16-09-14-09	1418721762881954	1418721770292364	38634	431.188310	555.716486	0.067287
143	2014-12-16-09-14-09	1418721764184638	1418721771499648	37957	440.428935	559.470524	-0.050469
144	2014-12-16-09-14-09	1418721765469598	1418721772731182	34705	449.577278	562.953033	-0.219884
145	2014-12-16-09-14-09	1418721766733846	1418721773980676	35236	459.922999	567.113615	-0.348762
146	2014-12-16-09-14-09	1418721767958711	1418721775245515	36099	469.558155	571.161541	-0.524859
147	2014-12-16-09-14-09	1418721769166518	1418721776493338	36525	478.845860	575.310000	-0.772044
148	2014-12-16-09-14-09	1418721770372741	1418721777720985	38256	488.359555	580.056697	-0.929423
149	2014-12-16-09-14-09	1418721771580325	1418721778924209	42128	497.360655	585.022924	-1.110066
150	2014-12-16-09-14-09	1418721772811946	1418721780111628	43321	505.448599	589.947416	-1.228198
151	2014-12-16-09-14-09	1418721774040932	1418721781340515	43277	514.275949	595.498339	-1.450659
152	2014-12-16-09-14-09	1418721775285707	1418721782625802	46987	522.803403	601.024274	-1.601952
153	2014-12-16-09-14-09	1418721776533627	1418721784074371	46897	531.268611	606.397847	-1.676117
154	2014-12-16-09-14-09	1418721777761182	1418721785858750	46235	540.612608	612.025965	-1.875893
155	2014-12-16-09-14-09	1418721778964361	1418721788405452	44554	551.135917	618.583303	-2.056837
156	2014-12-16-09-14-09	1418721780172191	1418721797189508	41442	565.801170	628.657660	-1.978781
157	2014-12-16-09-14-09	1418721781400751	1418721803053813	58687	574.219238	627.966388	-1.886397
158	2014-12-16-09-14-09	1418721782686190	1418721804720427	58632	578.382712	626.488928	-1.867808
159	2014-12-16-09-14-09	1418721784154752	1418721805624765	54965	581.516191	625.471163	-1.857392
160	2014-12-16-09-14-09	1418721785959072	1418721806168002	48888	584.020569	624.546141	-1.820033
161	2014-12-16-09-14-09	1418721788565655	1418721806490052	41934	586.562884	622.961078	-1.738094
162	2014-12-16-09-14-09	1418721797269740	1418721806771993	40886	595.439196	610.313586	-1.688555
163	2014-12-16-09-14-09	1418721799719284	1418721807976955	40528	600.636626	600.297865	-1.763037
164	2014-12-16-09-14-09	1418721801404566	1418721809221248	38690	606.051410	590.926203	-1.968064
165	2014-12-16-09-14-09	1418721802893078	1418721810548282	39738	611.492174	581.382032	-2.154215
166	2014-12-16-09-14-09	1418721804218452	1418721811873475	40316	616.638303	571.708175	-2.272604
167	2014-12-16-09-14-09	1418721805504076	1418721813259899	42051	621.381174	561.590305	-2.399703
168	2014-12-16-09-14-09	1418721806771993	1418721814641274	45194	625.405318	552.377529	-2.458956
169	2014-12-16-09-14-09	1418721808037109	1418721815968156	47828	629.292133	543.497083	-2.568379
170	2014-12-16-09-14-09	1418721809281570	1418721817275455	48682	632.731406	535.030058	-2.632436
171	2014-12-16-09-14-09	1418721810608493	1418721818619136	46068	636.103843	526.399031	-2.661827
172	2014-12-16-09-14-09	1418721811953797	1418721820003546	45354	639.428163	517.075023	-2.726810
173	2014-12-16-09-14-09	1418721813340124	1418721821346170	42890	642.983379	507.028790	-2.717591
174	2014-12-16-09-14-09	1418721814701413	1418721822649273	41170	646.129066	497.313097	-2.673767
175	2014-12-16-09-14-09	1418721816028594	1418721823954135	41616	648.830408	487.351311	-2.532736
176	2014-12-16-09-14-09	1418721817335708	1418721825256826	41507	651.151944	477.442914	-2.380511
177	2014-12-16-09-14-09	1418721818679276	1418721826520554	42390	653.006646	467.914478	-2.204511
178	2014-12-16-09-14-09	1418721820043711	1418721827803353	42714	654.973280	457.904927	-2.039037
179	2014-12-16-09-14-09	1418721821386163	1418721829084580	43348	656.669623	447.589233	-1.929923
180	2014-12-16-09-14-09	1418721822689454	1418721830407842	45577	658.331828	437.464812	-1.811168
181	2014-12-16-09-14-09	1418721823994219	1418721831829859	45506	660.093271	427.494846	-1.687341
182	2014-12-16-09-14-09	1418721825296897	1418721833357767	44158	661.860754	417.323439	-1.564060
183	2014-12-16-09-14-09	1418721826580802	1418721834880339	46098	663.500622	407.228863	-1.444037
184	2014-12-16-09-14-09	1418721827863351	1418721836364302	45597	664.966160	397.277670	-1.238726
185	2014-12-16-09-14-09	1418721829144712	1418721837806359	43423	666.352000	388.089948	-1.052880
186	2014-12-16-09-14-09	1418721830467914	1418721839288271	39647	667.306329	377.991279	-0.825285
187	2014-12-16-09-14-09	1418721831890059	1418721841008568	42886	667.998983	367.156192	-0.604623
188	2014-12-16-09-14-09	1418721833437967	1418721842950820	44006	668.718164	355.764407	-0.327800
189	2014-12-16-09-14-09	1418721834940421	1418721845214179	41872	669.548105	344.436478	-0.059722
190	2014-12-16-09-14-09	1418721836404418	1418721846965565	45362	670.145226	335.267442	0.086214
191	2014-12-16-09-14-09	1418721837846382	1418721848633859	48164	670.416789	327.291109	0.204444
192	2014-12-16-09-14-09	1418721839328320	1418721850505381	49241	670.831380	318.711091	0.224572
193	2014-12-16-09-14-09	1418721841048561	1418721852394345	51162	671.148021	309.164445	0.230520
194	2014-12-16-09-14-09	1418721843030911	1418721854081279	49099	671.338003	299.357334	0.194862
195	2014-12-16-09-14-09	1418721845274478	1418721855766218	45159	671.201970	288.027706	0.071608
196	2014-12-16-09-14-09	1418721847005814	1418721857788732	41904	671.009110	276.965792	-0.094157
197	2014-12-16-09-14-09	1418721848694258	1418721876519514	36189	671.410003	260.207038	-0.171086
198	2014-12-16-09-14-09	1418721850545519	1418721883392201	49625	667.585993	248.899102	0.176497
199	2014-12-16-09-14-09	1418721852414459	1418721885839675	51542	663.206741	244.432148	0.270478
200	2014-12-16-09-14-09	1418721854101327	1418721887062985	49865	659.911054	241.787685	0.327223
201	2014-12-16-09-14-09	1418721855806327	1418721887744923	45352	657.284691	239.834300	0.393102
202	2014-12-16-09-14-09	1418721857848931	1418721888146607	39769	654.590147	238.373456	0.499273
203	2014-12-16-09-14-09	1418721876659567	1418721888267251	35383	645.887273	237.138977	0.791475
204	2014-12-16-09-14-09	1418721880546711	1418721889310960	32353	632.492198	238.112801	0.674181
205	2014-12-16-09-14-09	1418721882410121	1418721890614103	32839	621.328045	238.750907	0.574812
206	2014-12-16-09-14-09	1418721883972533	1418721891979155	32975	610.438356	239.259871	0.418839
207	2014-12-16-09-14-09	1418721885397541	1418721893401996	31849	600.140367	239.647874	0.235108
208	2014-12-16-09-14-09	1418721886742321	1418721894846428	32955	589.563988	239.976165	0.076729
209	2014-12-16-09-14-09	1418721888046130	1418721896348773	32854	579.133310	240.034508	-0.121173
210	2014-12-16-09-14-09	1418721889351025	1418721897990238	32775	568.478733	239.809912	-0.281995
211	2014-12-16-09-14-09	1418721890674308	1418721900231052	32453	556.608379	239.258387	-0.385993
212	2014-12-16-09-14-09	1418721892039353	1418721903431799	31576	544.253581	238.320370	-0.429762
213	2014-12-16-09-14-09	1418721893462064	1418721905681538	32833	535.657363	237.488413	-0.431370
214	2014-12-16-09-14-09	1418721894906640	1418721908290988	33092	526.492403	236.296461	-0.496723
215	2014-12-16-09-14-09	1418721896408779	1418721940533246	33540	512.401613	233.823080	-0.366234
216	2014-12-16-09-14-09	1418721898050325	1418721949333383	40189	502.683103	231.120237	0.397275
217	2014-12-16-09-14-09	1418721900331185	1418721951797830	43649	497.650942	229.478412	0.657818
218	2014-12-16-09-14-09	1418721903492001	1418721953584297	45129	491.941963	227.131868	1.004125
219	2014-12-16-09-14-09	1418721905721636	1418721955090271	43365	487.756864	224.832378	1.331042
220	2014-12-16-09-14-09	1418721908351233	1418721956554572	44104	483.504794	222.043276	1.734863
221	2014-12-16-09-14-09	1418721940553298	1418721958038361	48912	475.098483	215.650542	2.753550
222	2014-12-16-09-14-09	1418721949113287	1418721959600025	48429	461.030396	204.034678	3.269146
223	2014-12-16-09-14-09	1418721951477642	1418721961182839	48835	452.154034	197.187550	3.452038
224	2014-12-16-09-14-09	1418721953263130	1418721962763455	48069	443.551678	191.485941	3.497305
225	2014-12-16-09-14-09	1418721954849057	1418721964307777	45524	434.997612	186.200910	3.468179
226	2014-12-16-09-14-09	1418721956414291	1418721965930908	45207	426.126913	180.970184	3.497228
227	2014-12-16-09-14-09	1418721958038361	1418721967713013	48163	416.833360	176.061044	3.481507
228	2014-12-16-09-14-09	1418721959620041	1418721969613773	47051	407.621834	171.623401	3.455342
229	2014-12-16-09-14-09	1418721961202883	1418721971498339	44573	398.302115	167.538990	3.349141
230	2014-12-16-09-14-09	1418721962783485	1418721973389134	41599	388.972989	163.982046	3.256959
231	2014-12-16-09-14-09	1418721964347916	1418721975340823	39127	379.713091	160.897098	3.136035
232	2014-12-16-09-14-09	1418721965990989	1418721978983184	37055	367.014533	157.109091	2.971324
233	2014-12-16-09-14-09	1418721967753008	1418721984115971	38173	354.755781	154.374673	2.951026
234	2014-12-16-09-14-09	1418721969633815	1418722006433042	76289	367.680472	163.976871	3.025581
235	2014-12-16-09-14-09	1418721971478257	1418722004889316	71954	363.844822	163.054238	3.047162
236	2014-12-16-09-14-09	1418721973348901	1418722003422839	65645	360.359731	162.357581	3.054584
237	2014-12-16-09-14-09	1418721975320694	1418722001936135	58049	357.377662	161.900929	3.098656
238	2014-12-16-09-14-09	1418721979063545	1418722000447785	49417	355.576443	162.777446	3.153298
239	2014-12-16-09-14-09	1418721983714235	1418721999083958	43616	356.611902	165.138887	3.191289
240	2014-12-16-09-14-09	1418721988975901	1418721999865978	46110	368.963070	167.805803	3.240893
241	2014-12-16-09-14-09	1418721991161323	1418722001392943	45977	379.311858	169.678479	3.171005
242	2014-12-16-09-14-09	1418721993085777	1418722002880612	46381	389.087641	171.917738	3.058850
243	2014-12-16-09-14-09	1418721994930655	1418722004387669	47101	399.005996	174.629162	2.990215
244	2014-12-16-09-14-09	1418721996655959	1418722005971497	47359	409.019248	177.662256	2.964237
245	2014-12-16-09-14-09	1418721998320873	1418722007656419	43770	418.773030	181.397194	2.847816
246	2014-12-16-09-14-09	1418721999906065	1418722009522060	41250	429.472228	185.937274	2.879781
247	2014-12-16-09-14-09	1418722001433186	1418722011931335	45296	440.238228	191.539570	3.013498
248	2014-12-16-09-14-09	1418722002940809	1418722042374310	41732	454.143110	200.237238	3.072824
249	2014-12-16-09-14-09	1418722004427838	1418722046405385	42721	460.772561	205.131523	2.858986
250	2014-12-16-09-14-09	1418722005991553	1418722049876259	45978	466.019234	210.737811	2.756774
251	2014-12-16-09-14-09	1418722007636386	1418722052647265	50091	468.647142	216.552894	2.723934
252	2014-12-16-09-14-09	1418722009481868	1418722054231469	43798	470.133806	221.616460	2.644290
253	2014-12-16-09-14-09	1418722011871112	1418722055415929	40565	471.051976	226.820789	2.512307
254	2014-12-16-09-14-09	1418722042074276	1418722056318675	41790	471.448096	236.750950	2.252608
255	2014-12-16-09-14-09	1418722046284996	1418722057081458	41266	469.993988	246.778436	2.314351
256	2014-12-16-09-14-09	1418722049033576	1418722058223604	42839	465.884604	257.270009	2.312949
257	2014-12-16-09-14-09	1418722050981416	1418722059585829	41504	461.750041	267.236503	2.239686
258	2014-12-16-09-14-09	1418722052587111	1418722060929105	39999	457.646462	276.871066	2.199560
259	2014-12-16-09-14-09	1418722054050767	1418722062250445	40701	453.587030	286.451031	2.195472
260	2014-12-16-09-14-09	1418722055456062	1418722063514550	42803	449.568238	295.779242	2.160852
261	2014-12-16-09-14-09	1418722056880710	1418722064757472	43017	445.419974	305.136941	2.102223
262	2014-12-16-09-14-09	1418722058283706	1418722066003044	42452	441.078510	314.545701	1.939334
263	2014-12-16-09-14-09	1418722059645913	1418722067186533	41536	436.965385	323.593996	1.889932
264	2014-12-16-09-14-09	1418722060989211	1418722068371662	41672	432.835844	332.815610	1.736691
265	2014-12-16-09-14-09	1418722062310518	1418722069575638	39311	428.619702	341.863432	1.412992
266	2014-12-16-09-14-09	1418722063574734	1418722070779146	39921	424.242662	351.482137	1.216781
267	2014-12-16-09-14-09	1418722064817619	1418722072003253	41819	419.889919	360.760022	1.020908
268	2014-12-16-09-14-09	1418722066043232	1418722073207820	41841	415.726493	369.903146	0.879865
269	2014-12-16-09-14-09	1418722067226643	1418722074471190	42047	411.249759	379.458502	0.694680
270	2014-12-16-09-14-09	1418722068411739	1418722075716413	43234	406.881159	388.704526	0.528670
271	2014-12-16-09-14-09	1418722069615748	1418722076921163	44734	403.040628	397.233649	0.440880
272	2014-12-16-09-14-09	1418722070819271	1418722078129188	43533	398.817888	406.326325	0.280668
273	2014-12-16-09-14-09	1418722072023306	1418722079413705	42876	394.748236	415.255786	0.226470
274	2014-12-16-09-14-09	1418722073247968	1418722080759779	43060	390.673365	424.661740	0.286769
275	2014-12-16-09-14-09	1418722074511338	1418722082184096	43108	386.302176	434.500406	0.331809
276	2014-12-16-09-14-09	1418722075756563	1418722083709539	45341	381.995963	444.861526	0.523240
277	2014-12-16-09-14-09	1418722076961412	1418722085452751	48028	377.710688	454.947673	0.758303
278	2014-12-16-09-14-09	1418722078169388	1418722087957242	51169	373.196086	465.991278	0.990936
279	2014-12-16-09-14-09	1418722079433766	1418722094069395	60518	367.007144	480.152359	1.248895
280	2014-12-16-09-14-09	1418722080779876	1418722127081224	66546	363.233231	489.375400	1.287281
281	2014-12-16-09-14-09	1418722082204144	1418722129244087	70726	361.468871	493.864536	1.296762
282	2014-12-16-09-14-09	1418722083729623	1418722131505741	71481	359.311547	498.568036	1.243343
283	2014-12-16-09-14-09	1418722085472814	1418722134130687	64840	356.969501	504.143584	1.249003
284	2014-12-16-09-14-09	1418722088017359	1418722136713161	59657	354.206543	510.488782	1.245979
285	2014-12-16-09-14-09	1418722094209854	1418722139416799	54261	349.783983	521.565329	1.253171
286	2014-12-16-09-14-09	1418722127081224	1418722143182575	52162	342.822043	538.433395	1.361774
287	2014-12-16-09-14-09	1418722129244087	1418722150690438	66361	333.536354	548.860077	1.475073
288	2014-12-16-09-14-09	1418722131505741	1418722153375107	64821	327.827177	551.550616	1.469944
289	2014-12-16-09-14-09	1418722134130687	1418722154739236	58893	322.724694	553.605136	1.465994
290	2014-12-16-09-14-09	1418722136713161	1418722155621544	51827	317.921322	554.947906	1.485569
291	2014-12-16-09-14-09	1418722139416799	1418722156122359	43199	313.156894	555.353290	1.426563
292	2014-12-16-09-14-09	1418722143242682	1418722156342777	38400	306.232917	553.963377	1.335747
293	2014-12-16-09-14-09	1418722147487408	1418722157906819	38178	292.742763	547.514140	1.126482
